type,priority,category,issue,enterpriseTier,flag,weekday,week,periods,previousDepartmentID,newDepartmentID,difference
1,1,0,6,0,0,2,39,2,9,171,14980
1,4,0,0,1,0,1,37,1,171,166,2095
1,4,0,0,1,0,1,37,1,166,141,237389
1,4,0,0,1,0,1,37,3,141,166,59518
1,4,0,0,1,0,3,37,2,166,141,78780
1,4,0,0,1,0,4,37,1,141,171,89797
1,4,0,0,1,0,5,37,1,171,141,444
1,2,0,6,0,0,1,37,1,171,48,501
1,2,0,16,0,0,3,37,2,47,33,1959
1,2,0,16,0,0,5,37,3,33,47,24438
1,2,0,16,0,0,5,37,1,47,33,234191
1,2,0,16,0,0,2,38,1,33,47,17575
1,2,0,16,0,0,2,38,1,47,33,659
1,2,0,16,0,0,3,38,3,33,47,8268
1,2,0,16,0,0,3,38,1,47,33,88088
1,2,0,16,0,0,4,38,2,33,47,5264
1,2,0,16,0,1,1,37,1,46,171,151739
1,2,0,16,0,1,2,38,1,171,47,2905
1,2,0,16,0,1,2,38,2,47,171,74677
1,1,0,7,0,0,1,37,1,171,9,70968
3,1,0,7,0,1,2,37,2,83,36,100027
1,2,0,16,0,0,1,38,1,47,45,7687
1,2,0,16,0,0,1,38,2,45,33,3250
1,2,0,16,0,0,3,38,2,33,45,3054
1,2,0,16,0,0,3,38,2,45,33,4250
1,2,0,16,0,0,4,38,1,33,45,63487
1,2,0,16,0,0,5,38,1,45,33,278
1,2,0,16,0,0,5,38,1,33,45,705
1,3,0,6,0,0,3,37,2,171,166,963273
3,2,0,7,0,1,1,37,1,36,166,1491740
3,2,0,7,0,1,4,39,3,166,141,62069
3,2,0,7,0,1,5,39,1,141,36,237623
1,2,0,6,1,0,1,39,1,83,9,76848
1,3,0,9,1,1,1,38,3,171,166,420098
1,1,0,6,0,0,2,37,1,62,48,86188
3,2,0,7,0,1,2,37,1,83,36,26576
1,3,0,6,0,0,1,37,3,171,166,2040
1,2,0,8,0,1,6,38,1,171,166,33705
1,2,0,16,0,1,2,37,3,48,141,115227
1,2,0,16,0,1,2,38,2,47,21,1567
1,2,0,16,0,1,2,38,1,1,47,4961
1,2,0,16,0,1,2,38,1,47,21,587356
1,2,0,16,0,1,2,39,2,21,47,103400
1,2,0,16,0,1,2,38,2,47,21,5827
1,2,0,16,0,1,2,38,1,1,47,4291
1,2,0,16,0,1,2,38,1,47,21,587661
1,2,0,16,0,1,2,39,2,21,47,81851
1,2,0,16,0,1,2,38,2,47,21,605107
1,2,0,16,0,1,2,39,2,21,47,11569
1,2,0,7,1,0,2,37,1,83,68,8372
1,2,0,7,1,0,2,37,2,68,36,1719405
1,2,0,7,1,0,4,38,2,36,72,1299443
1,2,0,7,1,0,1,39,1,72,36,600577
1,2,0,7,1,0,1,40,1,36,68,193342
1,2,0,7,1,0,3,40,1,68,36,61028
1,2,0,7,1,0,4,40,1,166,36,93877
1,2,0,7,1,0,5,40,2,36,72,3671
1,2,0,7,1,0,5,40,2,72,36,14862
1,2,0,7,1,0,1,41,1,36,68,5232
1,2,0,16,0,0,4,37,2,47,33,1629
1,2,0,16,0,0,5,38,1,33,47,847
1,2,0,16,0,0,5,38,1,47,33,1641324
1,2,0,16,0,0,4,41,1,47,33,480
1,1,0,6,0,0,5,37,1,171,12,6415
1,1,0,6,0,0,5,37,1,12,171,2039
1,2,0,16,0,1,2,38,1,47,45,12026
1,2,0,16,0,1,2,38,2,45,21,73110
1,2,0,16,0,1,3,38,1,21,45,7761
1,2,0,16,0,1,3,38,2,45,21,74711
1,2,0,16,0,1,4,38,1,21,45,8730
1,2,0,16,0,1,4,38,1,45,21,424618
1,2,0,16,0,1,2,39,1,21,45,2380
3,2,0,7,0,0,2,37,2,83,36,780648
3,2,0,7,0,0,2,37,2,83,36,849185
1,2,0,13,0,0,6,39,3,171,48,180163
1,2,0,13,0,0,1,40,1,48,171,631627
1,2,0,13,0,0,1,41,1,171,48,596021
1,2,0,13,0,0,1,42,2,48,171,1432
1,2,0,13,0,0,1,42,1,171,48,645
1,1,0,8,0,1,1,39,2,83,36,7389
1,1,0,8,0,1,1,39,2,36,171,5074
1,2,0,16,0,0,5,37,1,47,33,617
1,2,0,16,0,0,5,38,1,33,47,4179
1,2,0,16,0,0,5,38,1,47,33,585884
1,2,0,16,0,0,5,39,1,33,47,3472
1,2,0,16,0,0,5,39,2,47,33,257810
1,1,0,8,1,0,5,37,1,171,166,107291
1,1,0,8,1,0,6,37,3,166,165,310890
1,1,0,6,0,1,1,39,2,46,171,5235
1,2,0,16,0,0,4,37,1,47,33,68171
1,2,0,16,0,0,5,37,1,33,47,922
1,2,0,16,0,0,5,37,1,47,33,427906
1,3,0,6,0,0,3,37,1,171,166,929874
1,3,0,6,0,0,0,38,1,166,171,94309
1,3,0,6,0,0,3,37,1,171,166,609786
1,3,0,6,0,0,3,38,1,166,141,687917
1,3,0,6,0,0,4,39,1,141,166,3856
1,2,0,0,0,0,2,38,1,47,33,11041
1,2,0,16,0,0,4,37,2,47,45,7219
1,2,0,16,0,0,4,37,2,45,33,72705
1,2,0,16,0,0,5,37,1,33,45,2183
1,2,0,16,0,0,5,37,1,45,33,260356
1,2,0,8,0,1,6,38,1,12,171,2511
1,2,0,16,0,0,1,38,1,47,33,82771
1,2,0,16,0,0,2,38,1,33,47,142
1,2,0,16,0,0,2,38,2,47,33,78342
1,2,0,0,0,0,2,38,2,47,33,9597
1,3,0,0,1,0,2,37,2,171,166,2085
1,3,0,0,1,0,2,37,2,166,171,9759
1,2,0,16,1,0,4,37,1,47,33,561
1,2,0,16,1,0,5,37,1,33,47,13796
1,2,0,16,1,0,5,37,2,47,33,5154
1,2,0,16,1,0,5,37,1,33,47,1476
1,2,0,16,1,0,5,37,1,47,33,241501
1,2,0,16,1,0,4,37,1,47,33,69007
1,2,0,16,1,0,5,37,1,33,47,254838
1,2,0,16,1,0,1,38,3,47,33,3502
1,2,0,16,1,0,1,38,1,33,47,1608
1,2,0,16,1,0,1,38,1,47,33,83247
1,2,0,16,1,0,5,37,2,47,33,7914
1,2,0,16,1,0,1,38,1,33,47,1752
1,2,0,16,1,0,1,38,1,47,33,1212
1,2,0,16,1,0,1,38,2,47,33,73868
1,2,0,16,1,0,2,38,2,33,47,4417
1,2,0,16,1,0,2,38,2,47,33,76869
1,2,0,16,1,0,2,38,1,47,33,19418
1,2,0,16,1,0,3,38,3,33,47,183
1,2,0,16,1,0,3,38,3,47,33,950
1,2,0,16,1,0,2,38,2,47,45,1789
1,2,0,16,1,0,2,38,2,45,33,6340
1,2,0,16,1,0,3,38,3,33,45,312
1,2,0,16,1,0,3,38,3,45,33,7927
1,3,0,7,0,0,4,37,2,171,166,862601
1,2,0,0,0,0,2,37,2,83,171,2670538
1,2,0,0,0,0,5,39,1,171,36,630
1,2,0,0,0,0,5,39,1,36,171,1216855
1,2,0,6,0,0,2,37,2,171,48,11186
1,1,0,6,0,0,4,41,1,171,62,3398
3,2,0,7,0,1,2,37,1,83,36,780356
3,1,0,8,0,1,2,40,1,83,36,863716
1,2,0,0,1,0,2,37,2,83,68,298
3,1,0,7,0,1,2,37,2,83,36,786654
1,2,0,0,1,0,4,37,2,47,33,4832
1,2,0,0,1,0,5,37,3,33,47,5897
1,2,0,0,1,0,5,37,1,47,33,342486
3,2,0,7,0,1,2,37,2,83,36,98195
1,3,0,12,0,1,1,38,3,171,166,281519
3,1,0,7,0,0,1,39,2,83,36,345673
1,2,0,0,1,0,5,37,1,47,33,256853
1,2,0,0,1,0,1,38,2,33,47,3855
1,2,0,0,1,0,1,38,2,47,33,70918
1,1,0,16,0,0,4,37,3,46,9,1615
1,2,0,0,1,0,1,38,1,47,45,13640
1,2,0,0,1,0,1,38,1,45,33,6899
1,2,0,0,1,0,1,38,1,33,45,58408
1,2,0,0,1,0,2,38,3,45,33,2409
1,3,0,13,0,1,3,37,2,171,166,178399
1,3,0,0,1,0,2,37,2,171,48,3718
1,2,0,16,0,0,2,37,1,171,19,69313
1,2,0,16,0,0,3,37,1,19,171,1457285
1,2,0,8,0,0,1,39,2,171,166,957
1,2,0,8,0,0,1,39,2,166,171,117
1,1,0,0,1,0,4,37,1,171,68,2186359
1,1,0,8,0,1,2,37,1,62,171,82193
3,2,0,7,0,1,5,38,3,83,36,398585
3,2,0,7,0,1,4,40,1,36,166,769316
3,2,0,7,0,1,6,41,2,166,36,262286
1,3,0,6,1,0,3,37,1,141,48,409535
1,3,0,6,1,0,3,39,1,48,141,156226
1,3,0,6,1,0,5,39,1,141,48,11425
1,3,0,6,1,0,3,40,1,68,141,7009
1,3,0,6,1,0,3,40,1,141,48,5588
3,2,0,7,0,1,4,37,2,83,36,14774
1,1,0,7,0,1,1,39,3,171,166,2990
1,1,0,7,0,1,1,39,1,166,165,362592
1,1,0,7,0,1,5,39,2,165,166,243137
1,2,0,8,0,1,2,37,3,171,12,60014
1,2,0,8,0,1,3,37,1,12,171,420
3,1,0,7,0,1,5,38,3,83,36,245186
1,2,0,8,0,3,2,37,3,171,48,150213
1,2,0,8,0,3,4,37,2,48,141,92110
1,2,0,7,0,0,5,39,1,171,5,192
1,3,0,9,0,1,5,37,1,171,166,114211
1,2,0,8,1,0,2,37,3,171,48,48913
1,2,0,8,1,0,3,37,3,48,141,182130
1,3,0,9,1,0,5,39,3,171,166,1833
1,3,0,9,1,0,2,40,3,12,166,1028
1,3,0,9,1,0,2,40,3,166,143,899
1,3,0,9,1,0,2,40,3,143,166,9100
1,2,0,8,0,1,6,38,2,171,166,29343
1,2,0,16,0,0,1,38,1,47,33,80971
1,2,0,16,0,0,2,38,1,33,47,64080
1,2,0,16,0,0,3,38,1,47,33,8578
1,2,0,16,0,0,4,38,2,33,47,5373
1,2,0,16,0,0,4,38,2,47,33,9092
1,2,0,16,0,0,3,39,1,33,47,1097
1,2,0,16,0,0,3,39,1,47,33,8983
1,2,0,9,0,0,6,38,3,171,166,96082
1,2,0,9,0,0,0,38,3,166,171,137078
1,2,0,16,0,0,4,37,1,47,33,2276
1,2,0,16,0,0,4,37,1,33,47,317196
1,2,0,16,0,0,1,38,3,47,33,3387
1,2,0,16,0,0,2,38,1,33,47,91
1,2,0,16,0,0,2,38,1,47,33,13752
1,1,0,0,0,0,3,37,1,62,171,1645710
1,1,0,0,0,0,6,39,3,171,5,76
1,1,0,0,0,0,6,39,3,5,19,18602
1,1,0,0,0,0,6,39,2,19,5,153618
1,1,0,0,0,0,1,40,3,5,171,7951
1,2,0,16,0,0,1,38,1,47,33,16009
1,2,0,16,0,0,1,38,1,33,47,819
1,2,0,16,0,0,1,38,1,47,33,66348
1,2,0,16,0,0,2,38,1,33,47,1511
1,2,0,16,0,0,2,38,2,47,33,7968
1,2,0,16,0,0,2,38,1,33,47,446
1,2,0,16,0,0,2,38,1,47,33,3217
1,2,0,16,0,0,2,38,1,47,33,1094
1,2,0,16,0,0,2,38,1,33,47,71183
1,2,0,16,0,0,3,38,2,47,33,2969
1,2,0,16,0,0,3,38,1,33,47,5280
1,2,0,16,0,0,3,38,1,47,33,64348
1,2,0,0,0,0,3,37,1,12,9,36345
1,1,0,16,0,0,3,37,1,171,9,28717
1,2,0,16,0,0,3,37,1,45,33,80601
1,2,0,16,0,0,4,37,2,33,45,8695
1,2,0,16,0,0,4,37,1,45,33,411
1,2,0,16,0,0,1,39,1,33,45,88238
1,2,0,16,0,0,2,39,1,45,33,5331
1,2,0,16,0,0,3,39,1,33,45,1555
1,2,0,16,0,0,3,39,1,45,33,103280
1,2,0,16,0,0,4,39,1,33,45,56991
1,2,0,16,0,0,5,39,3,45,33,3821
1,2,0,16,0,0,3,37,1,47,33,10186
1,2,0,16,0,0,5,37,1,47,33,22912
1,2,0,16,0,0,5,37,1,33,47,239336
1,2,0,16,0,0,1,38,1,47,33,1199
1,2,0,16,0,0,1,38,2,33,47,6481
1,1,0,0,0,0,1,40,2,83,36,155357
1,1,0,0,0,0,3,40,1,36,171,172241
1,1,0,0,0,0,3,41,1,171,36,3153
1,3,0,0,3,0,3,37,1,171,12,1691
1,3,0,0,3,0,3,37,1,12,171,1315
1,3,0,6,0,0,1,38,1,171,12,5522
1,3,0,6,0,0,1,38,2,12,171,82151
1,1,0,16,0,0,5,37,1,171,166,130214
1,1,0,16,0,0,6,37,3,166,165,411505
1,3,0,6,0,0,3,37,1,171,48,398
3,2,0,0,0,1,3,37,1,36,166,1913713
3,2,0,0,0,1,4,40,1,166,36,3538
3,2,0,0,0,1,4,40,1,36,166,856
3,2,0,0,0,1,4,40,1,166,36,4865
3,2,0,0,0,1,4,40,3,36,166,52657
3,2,0,0,0,1,5,40,3,166,36,7758
1,2,0,16,1,0,4,38,2,171,33,10798
1,3,0,13,0,0,4,37,1,171,166,24207
1,2,0,16,0,0,6,39,1,171,5,246
1,2,0,16,0,0,6,39,1,5,19,35491
1,2,0,16,0,0,6,39,3,19,5,137043
1,3,0,6,0,1,5,39,1,171,166,83123
1,2,0,16,1,1,5,37,1,38,36,644
1,2,0,16,0,0,1,38,2,47,33,37737
1,2,0,16,0,0,1,38,3,33,47,33247
1,2,0,9,0,1,3,37,2,171,166,1407421
1,2,0,9,0,1,5,38,2,166,171,80918
1,2,0,9,0,1,6,38,2,171,166,548641
1,1,0,16,0,1,6,38,1,171,5,158
1,2,0,0,2,0,3,37,1,171,9,65380
1,2,0,0,2,0,4,37,1,9,68,717183
1,3,0,9,0,1,5,37,1,171,166,1466631
1,2,0,16,0,0,1,39,1,47,33,6077
1,2,0,16,0,0,1,39,1,33,47,413
1,2,0,16,0,0,1,39,1,47,33,68435
1,2,0,16,0,0,2,39,2,33,47,162
1,2,0,16,0,0,2,39,2,47,33,6996
1,1,0,16,0,1,4,37,1,171,12,70487
1,2,0,8,0,0,6,39,1,171,166,47700
1,2,0,8,0,0,4,40,1,166,165,576187
1,2,0,8,0,0,4,41,3,165,9,96559
3,1,0,7,0,0,4,37,1,83,36,712010
1,2,0,0,3,0,4,37,3,171,48,567933
1,2,0,0,3,0,4,38,3,48,141,107976
1,2,0,0,3,0,1,39,2,141,48,693
1,2,0,0,3,0,1,41,3,12,48,6020
3,2,0,7,1,0,3,37,2,83,68,400
3,2,0,7,1,0,3,37,2,68,36,2832216
3,2,0,7,1,0,1,42,1,36,68,2664
1,3,0,16,0,0,4,37,2,36,21,2916
1,3,0,14,0,1,1,40,1,171,166,18334
3,1,0,7,0,1,2,40,2,83,36,864726
1,2,0,0,0,0,3,37,1,83,9,1289492
1,2,0,16,1,0,3,37,1,33,36,515
1,2,0,16,1,0,3,37,1,36,33,100
1,2,0,16,1,0,3,37,1,33,36,380
1,2,0,7,0,1,6,38,1,171,9,172192
1,2,0,7,0,1,1,39,1,9,171,450413
1,2,0,7,0,1,6,39,2,144,166,34772
1,2,0,16,0,0,4,37,1,36,38,1342
1,2,0,16,0,0,4,37,1,38,36,101228
1,2,0,16,0,0,2,41,1,36,38,1148
1,2,0,16,0,0,2,41,1,38,36,220
1,2,0,7,0,1,1,38,2,47,33,1264
1,2,0,7,0,1,1,38,2,33,47,2308
1,2,0,7,0,1,1,38,1,47,33,3294
1,2,0,7,0,1,1,38,1,33,47,52928
1,2,0,7,0,1,2,38,3,47,33,8797
1,2,0,7,0,1,2,38,1,33,36,11790
1,2,0,7,0,1,2,38,2,36,33,1437
1,2,0,7,0,1,4,38,1,33,171,1471386
1,2,0,7,0,1,0,40,1,171,166,16000
1,2,0,7,0,1,0,40,1,166,12,79729
1,2,0,7,0,1,1,41,2,12,171,1500
1,2,0,7,0,1,1,41,2,171,12,629
1,2,0,7,0,1,1,41,2,12,171,1088
1,2,0,16,1,0,5,37,1,47,33,231979
1,2,0,16,1,0,5,39,1,33,47,9267
1,2,0,16,1,0,5,39,2,47,33,262962
1,2,0,16,1,0,1,40,1,33,47,5043
1,2,0,16,1,0,1,40,1,47,33,2452
1,2,0,16,2,0,3,37,1,47,33,108
1,2,0,16,2,0,3,37,1,33,47,57739
1,3,0,16,1,0,1,38,2,47,33,11708
1,3,0,16,1,0,4,38,1,33,47,64478
1,3,0,16,1,0,5,38,1,47,33,4138
1,3,0,16,1,0,5,38,1,33,47,1721
1,3,0,16,1,0,5,38,2,47,33,608
1,2,0,8,1,0,3,39,1,166,68,1106957
1,2,0,16,2,0,5,37,2,47,45,8392
1,2,0,16,2,0,5,37,1,45,33,1447
1,2,0,16,2,0,5,37,1,33,45,230521
1,2,0,16,2,0,1,38,3,45,33,7014
1,2,0,16,2,0,1,38,1,33,45,2843
1,2,0,16,2,0,1,38,1,45,33,255
1,2,0,16,2,0,1,38,2,33,45,3170
1,2,0,0,1,0,3,37,1,83,68,1019145
1,2,0,16,1,0,2,38,1,47,33,2780
1,2,0,16,1,0,5,39,1,33,47,2868
1,2,0,16,1,0,5,39,1,47,33,3359
1,2,0,16,1,0,5,39,2,33,47,6887
1,2,0,16,1,0,5,39,2,47,33,1230
1,2,0,16,0,0,2,40,3,12,171,1027108
1,2,0,11,1,0,5,37,2,171,166,1332291
1,1,0,7,0,1,4,37,1,171,12,5408
1,1,0,7,0,1,4,37,1,12,171,2443
1,1,0,7,0,1,5,37,1,171,12,525
1,1,0,7,0,1,5,37,1,12,171,9743
1,1,0,7,0,1,5,38,2,171,12,1556337
1,1,0,7,0,1,2,41,2,12,171,334936
1,3,0,16,0,0,1,38,1,47,146,92042
1,1,0,8,0,1,0,38,3,171,166,2698
1,2,0,16,1,0,3,38,1,47,33,3484
1,2,0,16,1,0,4,38,2,33,47,764
1,2,0,16,1,0,4,38,1,47,33,63955
1,2,0,16,1,0,0,38,3,33,47,43359
1,2,0,16,1,0,1,39,1,47,33,280858
2,1,0,0,0,0,1,39,3,171,36,691990
1,2,0,16,1,0,4,38,1,47,33,5699
1,2,0,16,1,0,0,39,3,33,47,49553
1,2,0,16,1,0,1,40,1,47,33,899
1,2,0,16,1,0,2,40,2,33,47,78252
1,2,0,16,1,0,3,40,1,47,33,84331
1,2,0,16,1,0,2,41,1,33,47,11094
1,2,0,16,1,0,2,41,2,47,33,6900
1,2,0,16,1,0,2,41,1,33,47,61516
1,2,0,16,1,0,3,41,3,47,33,11862
1,1,0,0,0,0,1,39,1,83,9,2468
1,1,0,0,0,0,1,39,2,9,171,26678
1,1,0,0,0,0,1,39,3,171,36,80121
1,1,0,8,0,0,4,38,2,62,171,1583486
1,2,0,7,0,1,3,38,1,171,166,1722509
1,1,0,7,0,0,3,41,3,83,36,59988
1,1,0,7,0,0,4,41,1,83,36,359060
1,3,0,8,1,0,5,37,1,171,166,7543
1,3,0,9,0,1,4,37,1,171,166,14645
1,2,0,16,0,0,5,37,1,47,33,937
1,2,0,16,0,0,5,37,1,33,47,7830
1,2,0,16,0,0,5,37,2,47,33,244
1,2,0,16,0,0,5,37,2,33,47,1173
1,2,0,16,0,0,5,37,1,47,33,5547
1,2,0,16,0,0,1,38,2,47,33,70396
1,2,0,16,0,0,2,38,1,33,47,373
1,2,0,16,0,0,2,38,1,47,33,363
1,2,0,16,0,0,2,38,2,33,47,887
1,2,0,16,0,0,2,38,2,47,33,73038
1,3,0,6,0,1,4,37,2,171,166,884451
1,3,0,6,0,1,0,38,3,166,141,152778
1,3,0,6,0,1,2,39,2,141,166,173
1,3,0,6,0,1,2,39,1,12,166,1181
1,3,0,6,0,1,2,39,1,166,141,78134
1,2,0,16,0,0,1,38,1,47,33,4328
1,2,0,16,0,0,1,38,2,33,47,1014
1,2,0,16,0,0,1,38,2,47,33,77121
1,2,0,16,0,0,2,38,2,47,33,2782
1,2,0,16,0,0,2,38,1,33,47,1718
1,2,0,16,0,0,2,38,1,47,33,235754
1,2,0,16,0,0,5,38,1,33,47,17236
1,2,0,16,0,0,5,38,2,47,33,337794
1,2,0,16,0,0,2,39,2,33,47,394
1,2,0,16,0,0,2,39,2,47,33,16601
1,2,0,16,0,0,2,39,1,33,47,533
1,2,0,16,0,0,2,39,1,47,33,59158
1,2,0,13,0,0,4,37,1,171,48,3601
1,2,0,7,0,0,1,40,1,171,166,1166276
1,2,0,8,0,0,2,39,1,171,9,85988
1,1,0,16,0,1,4,37,1,171,12,4269
1,1,0,8,2,0,5,37,1,171,68,322657
1,1,0,8,2,0,2,38,1,68,166,42347
1,1,0,8,2,0,2,38,3,166,49,215988
1,1,0,8,2,0,5,38,1,49,68,626272
1,2,0,16,0,0,1,38,2,47,33,19600
1,2,0,16,0,0,1,38,3,33,47,41115
1,2,0,16,0,0,2,38,1,47,33,97382
1,2,0,16,0,0,4,38,1,33,47,88745
1,2,0,16,0,0,5,38,1,47,33,8768
1,4,0,9,1,0,4,37,1,166,171,1374
1,2,0,16,0,0,1,38,1,47,33,7227
1,2,0,16,0,0,4,38,2,33,47,3744
1,2,0,16,0,0,4,38,2,47,33,69431
1,2,0,16,0,0,4,39,3,33,47,49726
1,2,0,16,0,0,5,39,3,47,33,280910
1,2,0,16,0,0,1,40,1,33,47,1159
1,2,0,16,0,0,1,40,1,47,33,610
1,2,0,16,0,0,2,38,1,47,33,1615
1,2,0,16,0,0,2,38,1,33,47,58949
1,2,0,16,0,0,3,38,1,47,33,14903
1,2,0,16,0,0,1,39,1,33,47,1679
1,2,0,16,0,0,1,39,1,47,33,842
1,2,0,16,0,0,1,39,1,33,47,3835
1,2,0,16,0,0,1,39,2,47,33,609723
1,2,0,16,0,0,1,40,2,33,47,9594
1,2,0,16,0,0,1,40,1,47,33,1270
1,2,0,16,0,0,3,40,1,33,47,977
1,2,0,16,0,0,3,40,1,47,33,6218
1,2,0,16,0,0,5,38,1,47,33,1876
1,2,0,16,0,0,5,39,1,33,47,1836
1,2,0,16,0,0,5,39,1,47,33,262101
1,2,0,10,0,0,6,39,2,171,166,35424
1,3,0,6,0,0,4,37,1,171,48,3272
1,2,0,16,0,0,3,38,2,47,33,5251
1,2,0,16,0,0,4,38,2,33,47,15067
1,2,0,16,0,0,4,38,1,47,33,58320
1,2,0,16,0,0,5,38,1,33,47,16399
1,2,0,16,0,0,5,38,1,47,33,927978
1,2,0,16,0,0,2,40,1,33,47,15965
1,2,0,16,0,0,2,40,2,47,33,75356
1,2,0,16,0,0,2,38,2,47,33,96658
1,2,0,16,0,0,3,38,1,33,47,701
1,2,0,16,0,0,3,38,1,47,33,860
1,3,0,10,0,0,4,37,2,171,166,532840
1,2,0,16,0,0,4,38,2,47,33,348767
1,2,0,16,0,0,1,39,2,33,47,834
1,2,0,8,0,0,1,38,1,83,9,776107
1,2,0,0,0,0,1,38,1,47,33,9166
1,2,0,0,0,0,2,38,1,33,47,131
1,2,0,0,0,0,2,38,1,47,33,190
1,1,0,16,1,0,2,40,2,171,68,1837
1,1,0,16,1,0,2,40,2,68,36,88817
1,1,0,16,1,0,3,40,1,36,68,296
1,2,0,0,0,0,2,38,1,47,33,22493
1,2,0,0,0,0,4,38,1,33,47,57682
1,2,0,0,0,0,5,38,3,47,33,15315
1,1,0,0,1,0,5,37,3,171,68,2351565
1,2,0,0,0,0,2,38,1,47,33,5863
1,2,0,0,0,0,4,38,1,33,47,57744
1,2,0,0,0,0,5,38,3,47,33,15166
1,3,0,13,0,0,4,37,2,171,48,6714
1,1,0,7,0,1,0,38,2,171,33,70746
1,1,0,7,0,1,1,39,1,33,171,3433
1,2,0,0,0,0,4,38,2,47,33,9576
1,2,0,0,0,0,5,38,3,33,47,4757
1,2,0,0,0,0,5,38,1,47,33,994
1,2,0,0,0,0,0,38,3,33,47,37192
1,2,0,0,0,0,1,39,3,47,33,3770
1,2,0,0,0,0,5,38,1,47,33,8292
1,2,0,0,0,0,0,38,3,33,47,32193
1,2,0,0,0,0,1,39,3,47,33,8682
1,2,0,13,0,0,4,37,2,171,48,3395
1,2,0,16,0,0,2,38,1,47,33,3129
1,2,0,16,0,0,3,38,1,33,47,3539
1,2,0,16,0,0,3,38,2,47,33,96038
1,1,0,6,0,0,6,38,3,171,5,346383
1,1,0,6,0,0,3,39,1,5,166,14201
1,1,0,6,0,0,3,39,2,166,5,163813
1,1,0,7,0,1,1,38,3,62,171,1734345
3,2,0,7,0,1,4,37,2,83,36,15256
1,3,0,13,0,0,4,37,2,171,48,1355
1,3,0,9,0,1,4,37,2,48,141,86831
1,1,0,15,0,0,4,37,2,171,12,76468
1,1,0,15,0,0,5,37,1,12,171,599674
1,3,0,13,0,0,4,37,2,171,48,339
1,1,0,16,0,0,1,40,1,9,171,89606
1,1,0,16,0,0,2,40,2,171,166,118377
1,1,0,16,0,0,3,40,3,166,171,44955
1,3,0,13,0,0,4,37,2,171,48,926
1,1,0,0,0,0,3,39,3,171,36,581511
1,3,0,11,0,0,1,39,1,171,166,1038980
1,2,0,16,0,0,5,37,1,47,45,5504
1,2,0,16,0,0,5,37,1,45,33,1982
1,2,0,16,0,0,5,37,2,33,45,2231
1,2,0,16,0,0,5,37,2,45,33,6633
1,1,0,16,0,0,1,38,3,62,171,1164148
1,3,0,13,0,0,4,37,2,171,48,1355
1,3,0,13,0,0,4,37,2,171,48,662
1,3,0,13,0,0,4,37,2,171,48,604
1,2,0,6,0,0,2,39,3,171,9,113049
1,2,0,10,1,0,3,38,2,171,166,42283
1,3,0,13,0,0,4,37,1,171,48,906
1,3,0,13,0,0,4,37,1,171,48,687
1,3,0,13,0,0,4,37,1,171,48,239
1,2,0,7,0,0,4,37,1,36,166,841340
1,2,0,7,0,0,0,38,3,166,141,190311
1,2,0,7,0,0,5,38,1,171,166,38313
1,2,0,7,0,0,5,38,3,166,171,46674
1,3,0,13,0,0,4,37,1,171,48,73
1,1,0,7,0,0,1,39,1,83,36,4642
1,3,0,0,0,0,2,39,2,47,9,97363
1,3,0,0,0,0,4,39,1,9,47,1863
1,3,0,0,0,0,4,39,1,47,9,660
1,3,0,0,0,0,1,40,2,9,47,1864
1,3,0,0,0,0,1,40,2,47,9,4235
1,3,0,0,0,0,1,40,1,9,47,3525
1,3,0,0,0,0,1,40,1,47,9,1296
1,3,0,13,0,0,4,37,1,171,48,793
1,2,0,16,1,0,5,37,3,171,9,88323
1,2,0,16,0,1,4,37,1,171,12,69653
1,3,0,13,1,0,4,37,1,171,48,265
1,3,0,13,0,0,4,37,1,171,48,280
3,1,0,7,0,1,5,38,3,9,36,504377
1,2,0,16,0,0,5,37,1,47,45,10446
1,2,0,16,0,0,5,37,2,45,33,3502
1,2,0,16,0,0,1,38,1,33,45,2722
1,2,0,16,0,0,1,38,1,45,33,83207
1,1,0,8,0,0,1,39,1,83,36,1810
1,2,0,16,0,0,2,38,1,47,33,931
1,2,0,16,0,0,3,38,1,33,47,4884
1,2,0,16,0,0,3,38,1,47,33,4239
1,2,0,16,0,0,4,38,2,33,47,5452
1,2,0,16,0,0,4,38,2,47,33,7655
1,2,0,16,0,0,5,38,1,33,47,22009
1,2,0,16,0,0,5,38,1,47,33,232828
1,2,0,16,0,0,2,38,1,47,33,331
1,2,0,16,0,0,2,38,1,33,47,752
1,2,0,16,0,0,2,38,1,47,33,65317
1,2,0,16,0,0,3,38,1,33,47,7418
1,2,0,0,0,0,1,39,1,83,9,197101
1,2,0,0,0,0,2,41,2,9,8,4930
1,2,0,16,0,0,5,39,2,47,33,1718
1,2,0,16,0,0,1,40,1,33,47,762
1,2,0,16,0,0,1,40,1,47,33,1620
1,2,0,16,0,0,1,38,1,47,45,5146
1,2,0,16,0,0,1,38,1,45,33,4702
1,2,0,16,0,0,4,38,2,33,45,7158
1,2,0,16,0,0,4,38,1,45,33,65979
1,1,0,7,0,1,3,38,2,171,36,12816
1,1,0,7,0,1,3,38,3,36,171,63666
1,2,0,16,0,0,2,38,2,47,45,6925
1,2,0,16,0,0,2,38,1,45,33,1492
1,2,0,16,0,0,4,38,2,33,45,7755
1,2,0,16,0,0,4,38,1,45,33,65336
1,2,0,16,0,0,5,38,1,33,45,91
1,2,0,16,0,0,5,38,1,45,33,1710
